City,Year,Month,AverageTemperature
2,1977,3,15.223
2,1977,4,18.864
2,1977,5,24.143
2,1977,6,27.711
2,1977,7,29.254
2,1977,8,30.612
2,1977,9,28.762
2,1977,10,20.893
2,1977,11,14.82
2,1977,12,11.32
2,1978,1,6.56
2,1978,2,7.959
2,1978,3,15.694
2,1978,4,22.026
2,1978,5,25.596
2,1978,6,27.805
2,1978,7,29.931
2,1978,8,27.893
2,1978,9,24.252
2,1978,10,18.901
2,1978,11,14.676
2,1978,12,8.582
2,1979,1,5.288
2,1979,2,9.786
2,1979,3,15.649
2,1979,4,20.208
2,1979,5,22.951
2,1979,6,25.696
2,1979,7,29.524
2,1979,8,27.946
2,1979,9,25.373
2,1979,10,21.999
2,1979,11,12.413
2,1979,12,9.659
2,1980,1,10.032
2,1980,2,10.888
2,1980,3,15.586
2,1980,4,19.204
2,1980,5,24.849
2,1980,6,30.185
2,1980,7,31.455
2,1980,8,28.422
2,1980,9,26.697
2,1980,10,18.994
2,1980,11,12.003
2,1980,12,9.958
2,1981,1,8.972
2,1981,2,11.188
2,1981,3,14.413
2,1981,4,20.467
2,1981,5,23.341
2,1981,6,26.609
2,1981,7,28.693
2,1981,8,28.068
2,1981,9,25.721
2,1981,10,20.261
2,1981,11,15.062
2,1981,12,10.545
2,1982,1,9.202
2,1982,2,9.801
2,1982,3,17.141
2,1982,4,20.483
2,1982,5,23.413
2,1982,6,27.976
2,1982,7,29.628
2,1982,8,29.916
2,1982,9,26.798
2,1982,10,20.452
2,1982,11,13.678
2,1982,12,8.948
2,1983,1,8.39
2,1983,2,11.076
2,1983,3,15.361
2,1983,4,18.7
2,1983,5,24.662
2,1983,6,26.972
2,1983,7,29.326
2,1983,8,29.169
2,1983,9,26.522
2,1983,10,21.058
2,1983,11,14.888
2,1983,12,5.483
2,1984,1,6.517
2,1984,2,11.224
2,1984,3,16.312
2,1984,4,20.581
2,1984,5,25.358
2,1984,6,27.904
2,1984,7,28.912
2,1984,8,29.209
2,1984,9,24.756
2,1984,10,19.638
2,1984,11,13.382
2,1984,12,12.297
2,1985,1,5.71
2,1985,2,9.077
2,1985,3,16.595
2,1985,4,20.655
2,1985,5,25.567
2,1985,6,26.769
2,1985,7,27.842
2,1985,8,29.761
2,1985,9,26.058
2,1985,10,20.484
2,1985,11,16.472
2,1985,12,8.043
2,1986,1,9.458
2,1986,2,13.706
2,1986,3,17.148
2,1986,4,23.04
2,1986,5,24.784
2,1986,6,26.748
2,1986,7,29.132
2,1986,8,28.644
2,1986,9,26.384
2,1986,10,18.884
2,1986,11,13.303
2,1986,12,8.807
2,1987,1,8.515
2,1987,2,11.289
2,1987,3,12.716
2,1987,4,17.172
2,1987,5,22.995
2,1987,6,25.657
2,1987,7,27.873
2,1987,8,28.95
2,1987,9,24.817
2,1987,10,20.467
2,1987,11,13.53
2,1987,12,9.629
2,1988,1,6.907
2,1988,2,10.669
2,1988,3,15.926
2,1988,4,20.288
2,1988,5,24.015
2,1988,6,27.524
2,1988,7,28.312
2,1988,8,28.299
2,1988,9,25.485
2,1988,10,20.511
2,1988,11,15.516
2,1988,12,9.932
2,1989,1,10.621
2,1989,2,9.708
2,1989,3,15.909
2,1989,4,21.197
2,1989,5,26.988
2,1989,6,28.224
2,1989,7,29.898
2,1989,8,28.801
2,1989,9,24.863
2,1989,10,20.351
2,1989,11,14.54
2,1989,12,5.574
2,1990,1,10.633
2,1990,2,13.233
2,1990,3,15.613
2,1990,4,19.908
2,1990,5,24.873
2,1990,6,30.47
2,1990,7,27.338
2,1990,8,27.2
2,1990,9,24.691
2,1990,10,18.776
2,1990,11,15.191
2,1990,12,9.214
2,1991,1,8.143
2,1991,2,12.393
2,1991,3,17.246
2,1991,4,21.404
2,1991,5,26.197
2,1991,6,28.043
2,1991,7,28.064
2,1991,8,28.813
2,1991,9,23.312
2,1991,10,20.591
2,1991,11,11.788
2,1991,12,10.419
2,1992,1,8.258
2,1992,2,12.192
2,1992,3,16.214
2,1992,4,19.323
2,1992,5,22.337
2,1992,6,27.529
2,1992,7,28.612
2,1992,8,27.49
2,1992,9,26.449
2,1992,10,21.233
2,1992,11,12.362
2,1992,12,10.517
2,1993,1,9.158
2,1993,2,11.881
2,1993,3,15.971
2,1993,4,20.149
2,1993,5,23.868
2,1993,6,27.523
2,1993,7,29.196
2,1993,8,29.876
2,1993,9,24.514
2,1993,10,19.62
2,1993,11,12.017
2,1993,12,11.055
2,1994,1,9.541
2,1994,2,11.615
2,1994,3,16.917
2,1994,4,20.441
2,1994,5,24.453
2,1994,6,29.633
2,1994,7,29.756
2,1994,8,29.209
2,1994,9,25.099
2,1994,10,20.8
2,1994,11,15.276
2,1994,12,11.429
2,1995,1,9.709
2,1995,2,13.514
2,1995,3,15.185
2,1995,4,20.041
2,1995,5,25.149
2,1995,6,27.171
2,1995,7,29.867
2,1995,8,29.494
2,1995,9,25.774
2,1995,10,20.222
2,1995,11,14.457
2,1995,12,9.675
2,1996,1,8.64
2,1996,2,12.813
2,1996,3,13.606
2,1996,4,20.097
2,1996,5,27.855
2,1996,6,29.743
2,1996,7,30.619
2,1996,8,28.39
2,1996,9,25.036
2,1996,10,19.628
2,1996,11,14.601
2,1996,12,9.858
2,1997,1,7.938
2,1997,2,10.056
2,1997,3,16.505
2,1997,4,16.961
2,1997,5,23.422
2,1997,6,26.675
2,1997,7,29.624
2,1997,8,29.749
2,1997,9,27.29
2,1997,10,19.884
2,1997,11,13.155
2,1997,12,8.012
2,1998,1,11.493
2,1998,2,12.165
2,1998,3,15.269
2,1998,4,20.131
2,1998,5,27.777
2,1998,6,30.512
2,1998,7,31.533
2,1998,8,28.178
2,1998,9,26.778
2,1998,10,21.077
2,1998,11,15.641
2,1998,12,9.754
2,1999,1,10.768
2,1999,2,14.635
2,1999,3,16.66
2,1999,4,21.488
2,1999,5,25.518
2,1999,6,27.608
2,1999,7,28.221
2,1999,8,29.929
2,1999,9,26.31
2,1999,10,19.9
2,1999,11,15.912
2,1999,12,9.701
2,2000,1,11.427
2,2000,2,14.969
2,2000,3,18.653
2,2000,4,21.739
2,2000,5,27.669
2,2000,6,27.226
2,2000,7,30.616
2,2000,8,29.731
2,2000,9,27.06
2,2000,10,19.289
2,2000,11,11.619
2,2000,12,7.041
2,2001,1,7.871
2,2001,2,12.285
2,2001,3,13.773
2,2001,4,21.689
2,2001,5,25.761
2,2001,6,29.646
2,2001,7,30.714
2,2001,8,29.853
2,2001,9,25.705
2,2001,10,20.371
2,2001,11,15.706
2,2001,12,9.933
2,2002,1,10.21
2,2002,2,9.607
2,2002,3,15.17
2,2002,4,23.092
2,2002,5,26.353
2,2002,6,29.102
2,2002,7,27.974
2,2002,8,29.956
2,2002,9,25.87
2,2002,10,20.189
2,2002,11,12.359
2,2002,12,9.361
2,2003,1,9.229
2,2003,2,10.648
2,2003,3,16.816
2,2003,4,21.271
2,2003,5,27.149
2,2003,6,27.916
2,2003,7,27.893
2,2003,8,29.294
2,2003,9,24.765
2,2003,10,20.024
2,2003,11,14.813
2,2003,12,9.971
2,2004,1,10.155
2,2004,2,10.358
2,2004,3,17.818
2,2004,4,19.022
2,2004,5,24.35
2,2004,6,27.503
2,2004,7,28.162
2,2004,8,27.697
2,2004,9,24.692
2,2004,10,21.426
2,2004,11,13.56
2,2004,12,8.935
2,2005,1,11.558
2,2005,2,11.54
2,2005,3,15.219
2,2005,4,20.186
2,2005,5,23.994
2,2005,6,28.532
2,2005,7,29.775
2,2005,8,28.276
2,2005,9,28.304
2,2005,10,20.016
2,2005,11,15.394
2,2005,12,9.397
2,2006,1,11.92
2,2006,2,11.815
2,2006,3,18.4
2,2006,4,23.609
2,2006,5,26.788
2,2006,6,28.976
2,2006,7,29.94
2,2006,8,29.681
2,2006,9,25.169
2,2006,10,20.879
2,2006,11,15.866
2,2006,12,9.449
2,2007,1,6.487
2,2007,2,11.577
2,2007,3,17.814
2,2007,4,18.793
2,2007,5,23.114
2,2007,6,26.429
2,2007,7,26.697
2,2007,8,28.341
2,2007,9,26.227
2,2007,10,21.548
2,2007,11,15.081
2,2007,12,10.285
2,2008,1,8.805
2,2008,2,13.56
2,2008,3,16.632
2,2008,4,21.076
2,2008,5,26.106
2,2008,6,30.098
2,2008,7,28.304
2,2008,8,28.056
2,2008,9,23.746
2,2008,10,19.52
2,2008,11,14.339
2,2008,12,9.9
2,2009,1,9.96
2,2009,2,14.279
2,2009,3,16.66
2,2009,4,20.462
2,2009,5,25.654
2,2009,6,29.132
2,2009,7,30.866
2,2009,8,30.495
2,2009,9,24.901
2,2009,10,19.759
2,2009,11,14.269
2,2009,12,7.568
2,2010,1,7.748
2,2010,2,8.921
2,2010,3,13.947
2,2010,4,19.787
2,2010,5,24.873
2,2010,6,29.245
2,2010,7,27.729
2,2010,8,30.169
2,2010,9,26.633
2,2010,10,21.071
2,2010,11,15.009
2,2010,12,10.094
2,2011,1,8.829
2,2011,2,10.846
2,2011,3,19.529
2,2011,4,23.922
2,2011,5,26.043
2,2011,6,30.717
2,2011,7,31.072
2,2011,8,31.899
2,2011,9,27.225
2,2011,10,20.705
2,2011,11,14.945
2,2011,12,8.315
2,2012,1,10.468
2,2012,2,12.269
2,2012,3,18.171
2,2012,4,23.094
2,2012,5,24.877
2,2012,6,29.671
2,2012,7,29.283
2,2012,8,30.26
2,2012,9,26.052
2,2012,10,20.826
2,2012,11,16.272
2,2012,12,11.48
2,2013,1,9.699
2,2013,2,12.849
2,2013,3,16.397
2,2013,4,19.877
2,2013,5,24.556
2,2013,6,28.55
2,2013,7,28.189
2,2013,8,29.894
2,2013,9,26.961
1,1835,1,14.198
1,1835,2,13.505
1,1835,3,15.158
1,1835,4,18.503
1,1835,5,20.349
1,1835,6,20.7
1,1835,7,19.019
1,1835,8,18.133
1,1835,9,17.202
1,1835,10,16.201
1,1835,11,13.216
1,1835,12,11.482
1,1836,1,13.228
1,1836,2,14.135
1,1836,3,16.581
1,1836,4,19.014
1,1836,5,20.496
1,1836,6,21.077
1,1836,7,20.176
1,1836,8,18.915
1,1836,9,18.534
1,1836,10,16.947
1,1836,11,13.608
1,1836,12,12.73
1,1837,1,13.394
1,1837,2,14.165
1,1837,3,15.48
1,1837,4,17.654
1,1837,5,20.386
1,1837,6,21.382
1,1837,7,20.477
1,1837,8,19.705
1,1837,9,18.653
1,1837,10,16.537
1,1837,11,14.919
1,1837,12,13.166
1,1838,1,10.777
1,1838,2,12.133
1,1838,3,15.739
1,1838,4,19.161
1,1838,5,20.098
1,1838,6,21.792
1,1838,7,20.58
1,1838,8,19.41
1,1838,9,18.28
1,1838,10,17.154
1,1838,11,14.506
1,1838,12,12.759
1,1839,1,13.505
1,1839,2,14.461
1,1839,3,14.689
1,1839,4,20.177
1,1839,5,21.09
1,1839,6,21.893
1,1839,7,20.896
1,1839,8,19.907
1,1839,9,18.852
1,1839,10,17.182
1,1839,11,13.452
1,1839,12,11.154
1,1840,1,14.043
1,1840,2,14.176
1,1840,3,16.11
1,1840,4,19.334
1,1840,5,20.89
1,1840,6,21.966
1,1840,7,21.138
1,1840,8,19.441
1,1840,9,18.635
1,1840,10,16.507
1,1840,11,13.9
1,1840,12,12.805
1,1841,1,11.825
1,1841,2,14.347
1,1841,3,15.424
1,1841,4,18.98
1,1841,5,21.503
1,1841,6,21.646
1,1841,7,21.372
1,1841,8,19.839
1,1841,9,18.601
1,1841,10,17.562
1,1841,11,14.903
1,1841,12,13.476
1,1842,1,13.459
1,1842,2,14.543
1,1842,3,18.402
1,1842,4,19.813
1,1842,5,21.616
1,1842,6,21.49
1,1842,7,19.986
1,1842,8,19.398
1,1842,9,18.53
1,1842,10,17.168
1,1842,11,14.723
1,1842,12,13.867
1,1843,1,14.251
1,1843,2,15.367
1,1843,3,16.503
1,1843,4,19.973
1,1843,5,21.283
1,1843,6,21.346
1,1843,7,20.182
1,1843,8,19.295
1,1843,9,19.044
1,1843,10,17.085
1,1843,11,16.02
1,1843,12,14.379
1,1844,1,13.822
1,1844,2,14.819
1,1844,3,16.297
1,1844,4,19.191
1,1844,5,21.078
1,1844,6,21.293
1,1844,7,20.506
1,1844,8,19.295
1,1844,9,18.352
1,1844,10,17.628
1,1844,11,14.562
1,1844,12,11.902
1,1845,1,13.928
1,1845,2,13.824
1,1845,3,16.106
1,1845,4,19.359
1,1845,5,21.13
1,1845,6,21.48
1,1845,7,20.517
1,1845,8,19.642
1,1845,9,18.76
1,1845,10,16.445
1,1845,11,14.75
1,1845,12,11.52
1,1846,1,14.218
1,1846,2,14.479
1,1846,3,17.992
1,1846,4,18.441
1,1846,5,21.543
1,1846,6,22.453
1,1846,7,21.27
1,1846,8,19.603
1,1846,9,19.344
1,1846,10,17.137
1,1846,11,15.578
1,1846,12,14.782
1,1847,1,13.018
1,1847,2,14.867
1,1847,3,15.351
1,1847,4,19.661
1,1847,5,21.053
1,1847,6,21.789
1,1847,7,20.664
1,1847,8,19.645
1,1847,9,19.08
1,1847,10,17.581
1,1847,11,15.379
1,1847,12,12.313
1,1848,6,21.242
1,1848,7,20.938
1,1848,8,19.7
1,1848,9,18.475
1,1848,10,17.879
1,1848,11,14.349
1,1848,12,12.759
1,1849,1,14.393
1,1849,2,14.523
1,1849,3,17.826
1,1849,4,19.248
1,1849,5,20.862
1,1849,6,22.283
1,1849,7,21.258
1,1849,8,20.689
1,1849,9,19.591
1,1849,10,16.882
1,1849,11,15.792
1,1849,12,13.022
1,1850,1,14.817
1,1850,2,15.501
1,1850,3,17.213
1,1850,4,18.924
1,1850,5,19.783
1,1850,6,21.549
1,1850,7,21.025
1,1850,8,21.017
1,1850,9,20.055
1,1850,10,18.19
1,1850,11,14.995
1,1850,12,11.264
1,1851,1,13.389
1,1851,2,13.69
1,1851,3,16.357
1,1851,4,19.48
1,1851,5,22.355
1,1851,6,22.656
1,1851,7,20.492
1,1851,8,20.605
1,1851,9,19.281
1,1851,10,17.907
1,1851,11,14.075
1,1851,12,13.114
1,1852,1,11.313
1,1852,2,16.33
1,1852,3,16.648
1,1852,4,19.539
1,1852,5,22.269
1,1852,6,21.775
1,1852,7,20.795
1,1852,8,20.35
1,1852,9,19.462
1,1852,10,17.347
1,1852,11,14.94
1,1852,12,14.439
1,1853,1,12.014
1,1853,2,12.877
1,1853,3,15.412
1,1853,4,19.418
1,1853,5,21.99
1,1853,6,21.467
1,1853,7,21.446
1,1853,8,19.647
1,1853,9,19.104
1,1853,10,17.17
1,1853,11,15.761
1,1853,12,13.413
1,1854,1,12.314
1,1854,2,13.694
1,1854,3,17.729
1,1854,4,19.111
1,1854,5,21.556
1,1854,6,21.569
1,1854,7,19.949
1,1854,8,19.323
1,1854,9,18.903
1,1854,10,18.53
1,1854,11,14.85
1,1854,12,11.752
1,1855,1,13.551
1,1855,2,13.454
1,1855,3,15.315
1,1855,4,19.615
1,1855,5,23.088
1,1855,6,21.864
1,1855,7,19.605
1,1855,8,19.048
1,1855,9,18.266
1,1855,10,16.443
1,1855,11,14.978
1,1855,12,12.952
1,1856,1,10.335
1,1856,2,13.084
1,1856,3,15.773
1,1856,4,20.01
1,1856,5,21.522
1,1856,6,23.162
1,1856,7,20.878
1,1856,8,21.327
1,1856,9,18.33
1,1856,10,16.534
1,1856,11,13.483
1,1856,12,12.052
1,1857,1,12.281
1,1857,2,15.659
1,1857,3,16.075
1,1857,4,17.142
1,1857,5,20.997
1,1857,6,22.454
1,1857,7,20.996
1,1857,8,20.684
1,1857,9,18.742
1,1857,10,17.218
1,1857,11,15.504
1,1857,12,13.019
1,1858,1,13.701
1,1858,2,13.433
1,1858,3,16.799
1,1858,4,20.284
1,1858,5,22.795
1,1858,6,21.953
1,1858,7,21.156
1,1858,8,19.975
1,1858,9,19.147
1,1858,10,19.419
1,1858,11,13.921
1,1858,12,12.479
1,1859,1,12.983
1,1859,2,16.172
1,1859,3,17.615
1,1859,4,20.058
1,1859,5,23.246
1,1859,6,23.1
1,1859,7,20.597
1,1859,8,20.716
1,1859,9,18.89
1,1859,10,17.527
1,1859,11,15.904
1,1859,12,11.303
1,1860,1,12.579
1,1860,2,13.337
1,1860,3,15.756
1,1860,4,19.44
1,1860,5,22.163
1,1860,6,23.115
1,1860,7,21.174
1,1860,8,19.657
1,1860,9,19.022
1,1860,10,17.783
1,1860,11,15.001
1,1860,12,12.332
1,1861,1,12.056
1,1861,2,13.197
1,1861,3,16.432
1,1861,4,19.727
1,1861,5,21.97
1,1861,6,23.341
1,1861,7,21.766
1,1861,8,20.349
1,1861,9,19.832
1,1861,10,17.644
1,1861,11,16.875
1,1861,12,14.455
1,1862,1,14.192
1,1862,2,13.868
1,1862,3,16.489
1,1862,4,19.665
1,1862,5,22.155
1,1862,6,22.616
1,1862,7,21.527
1,1862,8,20.581
1,1862,9,19.439
1,1862,10,17.414
1,1862,11,15.335
1,1862,12,12.455
1,1863,1,12.966
1,1863,2,14.638
1,1863,3,18.08
1,1863,4,20.255
1,1863,5,21.248
1,1863,6,22.298
1,1863,7,20.83
1,1863,8,20.101
1,1863,9,20.035
1,1863,10,17.783
1,1863,11,15.003
1,1863,12,12.12
1,1864,1,12.115
1,1864,2,14.17
1,1864,3,15.893
1,1864,4,19.262
1,1864,5,21.636
1,1864,6,22.776
1,1864,7,20.775
1,1864,8,20.276
1,1864,9,20.325
1,1864,10,17.243
1,1864,11,14.935
1,1864,12,13.772
1,1865,1,13.458
1,1865,2,14.392
1,1865,3,16.43
1,1865,4,19.208
1,1865,5,21.98
1,1865,6,22.554
1,1865,7,20.83
1,1865,8,20.546
1,1865,9,19.516
1,1865,10,17.529
1,1865,11,15.594
1,1865,12,13.619
1,1866,1,14.181
1,1866,2,14.205
1,1866,3,17.504
1,1866,4,19.787
1,1866,5,21.687
1,1866,6,21.779
1,1866,7,20.896
1,1866,8,20.649
1,1866,9,19.98
1,1866,10,17.621
1,1866,11,15.204
1,1866,12,13.549
1,1867,1,14.015
1,1867,2,15.094
1,1867,3,17.673
1,1867,4,20.199
1,1867,5,22.24
1,1867,6,22.99
1,1867,7,21.194
1,1867,8,20.814
1,1867,9,20.805
1,1867,10,18.692
1,1867,11,16.157
1,1867,12,15.968
1,1868,1,13.906
1,1868,2,14.484
1,1868,3,17.428
1,1868,4,19.808
1,1868,5,21.699
1,1868,6,22.925
1,1868,7,20.447
1,1868,8,20.213
1,1868,9,19.981
1,1868,10,18.309
1,1868,11,14.331
1,1868,12,12.522
1,1869,1,13.079
1,1869,2,15.18
1,1869,3,17.477
1,1869,4,19.885
1,1869,5,21.786
1,1869,6,21.714
1,1869,7,20.999
1,1869,8,20.165
1,1869,9,20.128
1,1869,10,17.596
1,1869,11,17.005
1,1869,12,11.719
1,1870,1,13.49
1,1870,2,14.642
1,1870,3,17.471
1,1870,4,19.579
1,1870,5,22.411
1,1870,6,22.449
1,1870,7,20.778
1,1870,8,20.095
1,1870,9,20.625
1,1870,10,18.087
1,1870,11,15.264
1,1870,12,11.185
1,1871,1,12.39
1,1871,2,14.768
1,1871,3,17.092
1,1871,4,19.912
1,1871,5,21.695
1,1871,6,21.957
1,1871,7,20.992
1,1871,8,21.277
1,1871,9,20.156
1,1871,10,17.562
1,1871,11,15.42
1,1871,12,13.318
1,1872,1,11.632
1,1872,2,14.593
1,1872,3,16.647
1,1872,4,20.039
1,1872,5,23.017
1,1872,6,22.49
1,1872,7,21.251
1,1872,8,20.26
1,1872,9,20.353
1,1872,10,17.575
1,1872,11,13.873
1,1872,12,12.613
1,1873,1,11.776
1,1873,2,16.105
1,1873,3,17.333
1,1873,4,18.517
1,1873,5,22.528
1,1873,6,21.729
1,1873,7,20.532
1,1873,8,19.782
1,1873,9,19.5
1,1873,10,18.063
1,1873,11,14.154
1,1873,12,14.569
1,1874,1,13.185
1,1874,2,15.365
1,1874,3,17.615
1,1874,4,17.878
1,1874,5,21.176
1,1874,6,21.813
1,1874,7,20.257
1,1874,8,21.162
1,1874,9,19.239
1,1874,10,17.731
1,1874,11,16.317
1,1874,12,13.966
1,1875,1,11.957
1,1875,2,14.317
1,1875,3,17.034
1,1875,4,18.588
1,1875,5,21.927
1,1875,6,22.378
1,1875,7,20.651
1,1875,8,20.22
1,1875,9,18.593
1,1875,10,17.446
1,1875,11,15.84
1,1875,12,13.655
1,1876,1,14.577
1,1876,2,14.537
1,1876,3,16.527
1,1876,4,19.425
1,1876,5,21.533
1,1876,6,21.946
1,1876,7,20.757
1,1876,8,20.575
1,1876,9,19.35
1,1876,10,17.655
1,1876,11,14.602
1,1876,12,11.169
1,1877,1,12.502
1,1877,2,13.81
1,1877,3,16.441
1,1877,4,18.941
1,1877,5,21.573
1,1877,6,22.14
1,1877,7,21.049
1,1877,8,20.987
1,1877,9,20.323
1,1877,10,19.231
1,1877,11,15.056
1,1877,12,13.854
1,1878,1,12.953
1,1878,2,14.532
1,1878,3,16.815
1,1878,4,20.524
1,1878,5,22.721
1,1878,6,23.271
1,1878,7,21.216
1,1878,8,20.159
1,1878,9,19.515
1,1878,10,18.45
1,1878,11,15.995
1,1878,12,12.632
1,1879,1,13.6
1,1879,2,14.169
1,1879,3,17.472
1,1879,4,19.657
1,1879,5,22.723
1,1879,6,21.936
1,1879,7,21.397
1,1879,8,19.494
1,1879,9,18.9
1,1879,10,17.288
1,1879,11,15.578
1,1879,12,14.163
1,1880,1,12.892
1,1880,2,13.132
1,1880,3,16.45
1,1880,4,19.234
1,1880,5,22.136
1,1880,6,22.173
1,1880,7,20.495
1,1880,8,19.495
1,1880,9,19.153
1,1880,10,17.137
1,1880,11,15.34
1,1880,12,13.564
1,1881,1,11.776
1,1881,2,14.369
1,1881,3,17.045
1,1881,4,20.0
1,1881,5,22.015
1,1881,6,22.763
1,1881,7,21.103
1,1881,8,20.062
1,1881,9,19.316
1,1881,10,18.246
1,1881,11,15.176
1,1881,12,13.187
1,1882,1,12.911
1,1882,2,14.385
1,1882,3,17.116
1,1882,4,19.668
1,1882,5,21.404
1,1882,6,21.982
1,1882,7,20.697
1,1882,8,19.212
1,1882,9,19.187
1,1882,10,18.133
1,1882,11,14.85
1,1882,12,12.584
1,1883,1,11.989
1,1883,2,13.322
1,1883,3,16.053
1,1883,4,19.26
1,1883,5,21.215
1,1883,6,21.836
1,1883,7,20.484
1,1883,8,19.91
1,1883,9,19.287
1,1883,10,18.256
1,1883,11,15.395
1,1883,12,13.617
1,1884,1,12.325
1,1884,2,14.86
1,1884,3,17.247
1,1884,4,19.139
1,1884,5,20.563
1,1884,6,22.377
1,1884,7,21.174
1,1884,8,19.62
1,1884,9,19.792
1,1884,10,17.5
1,1884,11,15.011
1,1884,12,13.586
1,1885,1,12.817
1,1885,2,14.414
1,1885,3,17.264
1,1885,4,19.828
1,1885,5,21.515
1,1885,6,22.517
1,1885,7,20.624
1,1885,8,19.93
1,1885,9,19.505
1,1885,10,17.428
1,1885,11,15.588
1,1885,12,13.885
1,1886,1,12.513
1,1886,2,14.318
1,1886,3,17.114
1,1886,4,19.368
1,1886,5,22.475
1,1886,6,22.162
1,1886,7,21.066
1,1886,8,20.323
1,1886,9,19.16
1,1886,10,17.744
1,1886,11,13.786
1,1886,12,11.798
1,1887,1,11.643
1,1887,2,14.346
1,1887,3,16.583
1,1887,4,18.795
1,1887,5,21.261
1,1887,6,21.608
1,1887,7,20.264
1,1887,8,19.938
1,1887,9,19.244
1,1887,10,16.96
1,1887,11,14.837
1,1887,12,11.465
1,1888,1,12.326
1,1888,2,14.221
1,1888,3,15.813
1,1888,4,19.276
1,1888,5,21.279
1,1888,6,21.299
1,1888,7,20.524
1,1888,8,19.926
1,1888,9,18.581
1,1888,10,18.537
1,1888,11,14.346
1,1888,12,13.482
1,1889,1,12.93
1,1889,2,14.919
1,1889,3,15.857
1,1889,4,19.745
1,1889,5,22.131
1,1889,6,22.797
1,1889,7,20.819
1,1889,8,20.023
1,1889,9,18.802
1,1889,10,17.381
1,1889,11,14.982
1,1889,12,14.019
1,1890,1,13.752
1,1890,2,14.49
1,1890,3,16.026
1,1890,4,19.37
1,1890,5,22.169
1,1890,6,21.168
1,1890,7,20.202
1,1890,8,19.559
1,1890,9,19.102
1,1890,10,17.764
1,1890,11,15.004
1,1890,12,13.278
1,1891,1,12.849
1,1891,2,14.511
1,1891,3,16.029
1,1891,4,18.46
1,1891,5,20.803
1,1891,6,21.224
1,1891,7,20.732
1,1891,8,19.801
1,1891,9,19.598
1,1891,10,17.102
1,1891,11,15.492
1,1891,12,12.839
1,1892,1,12.281
1,1892,2,15.28
1,1892,3,15.983
1,1892,4,19.855
1,1892,5,22.249
1,1892,6,22.438
1,1892,7,20.973
1,1892,8,19.596
1,1892,9,19.362
1,1892,10,17.706
1,1892,11,15.545
1,1892,12,12.759
1,1893,1,11.855
1,1893,2,14.74
1,1893,3,15.946
1,1893,4,20.549
1,1893,5,21.513
1,1893,6,21.203
1,1893,7,19.751
1,1893,8,19.861
1,1893,9,19.888
1,1893,10,17.422
1,1893,11,14.834
1,1893,12,12.663
1,1894,1,13.013
1,1894,2,13.756
1,1894,3,15.729
1,1894,4,19.563
1,1894,5,22.078
1,1894,6,22.449
1,1894,7,20.453
1,1894,8,19.851
1,1894,9,19.725
1,1894,10,18.195
1,1894,11,15.264
1,1894,12,13.981
1,1895,1,13.184
1,1895,2,13.331
1,1895,3,16.722
1,1895,4,19.921
1,1895,5,21.571
1,1895,6,21.826
1,1895,7,20.51
1,1895,8,20.416
1,1895,9,20.007
1,1895,10,17.542
1,1895,11,15.979
1,1895,12,12.957
1,1896,1,13.462
1,1896,2,13.857
1,1896,3,17.29
1,1896,4,20.319
1,1896,5,22.965
1,1896,6,22.923
1,1896,7,21.452
1,1896,8,20.564
1,1896,9,20.001
1,1896,10,18.308
1,1896,11,16.164
1,1896,12,13.114
1,1897,1,13.282
1,1897,2,15.087
1,1897,3,17.701
1,1897,4,20.025
1,1897,5,21.783
1,1897,6,21.924
1,1897,7,20.42
1,1897,8,20.196
1,1897,9,19.03
1,1897,10,18.667
1,1897,11,16.121
1,1897,12,13.148
1,1898,1,13.153
1,1898,2,13.824
1,1898,3,16.947
1,1898,4,19.087
1,1898,5,21.816
1,1898,6,21.283
1,1898,7,19.805
1,1898,8,19.384
1,1898,9,19.426
1,1898,10,17.549
1,1898,11,15.608
1,1898,12,12.397
1,1899,1,12.0
1,1899,2,12.503
1,1899,3,16.779
1,1899,4,19.226
1,1899,5,22.241
1,1899,6,20.828
1,1899,7,20.594
1,1899,8,20.255
1,1899,9,19.351
1,1899,10,18.041
1,1899,11,15.373
1,1899,12,13.276
1,1900,1,13.692
1,1900,2,14.415
1,1900,3,16.626
1,1900,4,18.809
1,1900,5,21.391
1,1900,6,22.806
1,1900,7,20.345
1,1900,8,19.93
1,1900,9,19.963
1,1900,10,18.694
1,1900,11,15.867
1,1900,12,13.101
1,1901,1,13.649
1,1901,2,14.005
1,1901,3,16.474
1,1901,4,18.892
1,1901,5,21.706
1,1901,6,22.342
1,1901,7,20.622
1,1901,8,20.343
1,1901,9,19.829
1,1901,10,18.078
1,1901,11,15.537
1,1901,12,12.462
1,1902,1,13.07
1,1902,2,13.957
1,1902,3,16.33
1,1902,4,20.237
1,1902,5,22.317
1,1902,6,22.856
1,1902,7,20.044
1,1902,8,20.558
1,1902,9,19.894
1,1902,10,18.114
1,1902,11,16.298
1,1902,12,13.421
1,1903,1,12.172
1,1903,2,14.244
1,1903,3,16.404
1,1903,4,19.841
1,1903,5,21.258
1,1903,6,20.988
1,1903,7,20.43
1,1903,8,19.354
1,1903,9,19.223
1,1903,10,17.338
1,1903,11,15.471
1,1903,12,13.285
1,1904,1,12.718
1,1904,2,14.278
1,1904,3,17.312
1,1904,4,19.594
1,1904,5,20.937
1,1904,6,21.58
1,1904,7,19.842
1,1904,8,19.033
1,1904,9,19.251
